work_id,dataset_count,datasets
WS/MP078/2023-2024/13597,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP078/2023-2024/13598,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP078/2023-2024/13599,2,LS_sanctioned|RS_recommended
WS/MP106/2023-2024/13912,2,LS_sanctioned|RS_recommended
WS/MP001/2023-2024/14253,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP001/2023-2024/14279,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP192/2023-2024/14648,2,LS_sanctioned|RS_recommended
WS/MP192/2023-2024/14649,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP192/2023-2024/14650,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP192/2023-2024/14651,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP192/2023-2024/14653,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP192/2023-2024/14654,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP192/2023-2024/14655,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP192/2023-2024/14656,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP192/2023-2024/14657,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP192/2023-2024/14658,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP192/2023-2024/14659,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP192/2023-2024/14660,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP192/2023-2024/14661,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP192/2023-2024/14662,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP203/2023-2024/14681,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP052/2023-2024/14791,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP146/2023-2024/14908,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP146/2023-2024/14909,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP140/2023-2024/15148,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP140/2023-2024/15149,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP140/2023-2024/15150,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP140/2023-2024/15151,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP140/2023-2024/15241,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP052/2023-2024/15242,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP140/2023-2024/15243,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP138/2023-2024/15244,2,LS_sanctioned|RS_recommended
WS/MP138/2023-2024/15245,2,LS_sanctioned|RS_recommended
WS/MP138/2023-2024/15246,2,LS_sanctioned|RS_recommended
WS/MP138/2023-2024/15247,2,LS_sanctioned|RS_recommended
WS/MP138/2023-2024/15248,2,LS_sanctioned|RS_recommended
WS/MP140/2023-2024/15250,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP140/2023-2024/15350,2,LS_sanctioned|RS_recommended
WS/MP001/2023-2024/15564,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP182/2023-2024/15723,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP182/2023-2024/15724,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP182/2023-2024/15725,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP182/2023-2024/15726,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP182/2023-2024/15727,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP138/2023-2024/15728,2,LS_sanctioned|RS_recommended
WS/MP138/2023-2024/15729,2,LS_sanctioned|RS_recommended
WS/MP138/2023-2024/15730,2,LS_sanctioned|RS_recommended
WS/MP138/2023-2024/15731,2,LS_sanctioned|RS_recommended
WS/MP138/2023-2024/15732,2,LS_sanctioned|RS_recommended
WS/MP138/2023-2024/15733,2,LS_sanctioned|RS_recommended
WS/MP138/2023-2024/15734,2,LS_sanctioned|RS_recommended
WS/MP138/2023-2024/15735,2,LS_sanctioned|RS_recommended
WS/MP138/2023-2024/15736,2,LS_sanctioned|RS_recommended
WS/MP138/2023-2024/15738,2,LS_sanctioned|RS_recommended
WS/MP138/2023-2024/15739,2,LS_sanctioned|RS_recommended
WS/MP052/2024-2025/15901,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP052/2024-2025/15907,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP052/2023-2024/15925,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP052/2023-2024/15929,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP052/2023-2024/15959,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP052/2023-2024/15989,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP052/2023-2024/16002,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP052/2023-2024/16012,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP052/2023-2024/16014,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP052/2023-2024/16017,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP052/2023-2024/16022,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP052/2023-2024/16045,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP052/2023-2024/16052,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP052/2023-2024/16058,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP052/2023-2024/16060,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP106/2023-2024/16088,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP833/2025-2026/16089,2,LS_sanctioned|RS_recommended
WS/MP833/2024-2025/16095,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP833/2025-2026/16097,2,LS_sanctioned|RS_recommended
WS/MP833/2023-2024/16098,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP106/2023-2024/16113,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP833/2024-2025/16120,2,LS_sanctioned|RS_recommended
WS/MP833/2024-2025/16122,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP833/2024-2025/16123,2,LS_sanctioned|RS_recommended
WS/MP833/2025-2026/16125,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP833/2024-2025/16126,2,LS_sanctioned|RS_recommended
WS/MP833/2024-2025/16127,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP833/2024-2025/16128,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP833/2024-2025/16146,2,LS_sanctioned|RS_recommended
WS/MP833/2024-2025/16147,2,LS_sanctioned|RS_recommended
WS/MP833/2024-2025/16149,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP833/2024-2025/16150,2,LS_sanctioned|RS_recommended
WS/MP833/2025-2026/16152,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP833/2024-2025/16187,2,LS_sanctioned|RS_recommended
WS/MP833/2024-2025/16188,2,LS_sanctioned|RS_recommended
WS/MP833/2024-2025/16189,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP833/2024-2025/16190,2,LS_sanctioned|RS_recommended
WS/MP833/2024-2025/16193,2,LS_sanctioned|RS_recommended
WS/MP833/2024-2025/16194,2,LS_sanctioned|RS_recommended
WS/MP833/2024-2025/16195,2,LS_sanctioned|RS_recommended
WS/MP833/2024-2025/16196,2,LS_sanctioned|RS_recommended
WS/MP106/2024-2025/16198,2,LS_sanctioned|RS_recommended
WS/MP106/2024-2025/16217,2,LS_sanctioned|RS_recommended
WS/MP833/2024-2025/16218,2,LS_sanctioned|RS_recommended
WS/MP833/2024-2025/16219,2,LS_sanctioned|RS_recommended
WS/MP106/2023-2024/16222,2,LS_sanctioned|RS_recommended
WS/MP106/2025-2026/16235,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP833/2024-2025/16239,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP833/2025-2026/16241,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP850/2023-2024/16375,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP850/2023-2024/16376,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP850/2023-2024/16377,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP850/2023-2024/16378,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP140/2023-2024/16852,2,LS_sanctioned|RS_recommended
WS/MP140/2023-2024/16854,2,LS_sanctioned|RS_recommended
WS/MP140/2023-2024/16863,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP202/2023-2024/16913,3,LS_sanctioned|RS_expenditure|RS_recommended
WS/MP202/2023-2024/17110,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP202/2023-2024/17111,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP202/2023-2024/17112,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP202/2023-2024/17113,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP202/2023-2024/17114,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP202/2023-2024/17115,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP202/2023-2024/17116,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP202/2023-2024/17117,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP202/2023-2024/17118,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP202/2023-2024/17119,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP202/2023-2024/17120,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP202/2023-2024/17122,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP202/2023-2024/17123,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP202/2023-2024/17124,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP202/2023-2024/17126,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP202/2023-2024/17127,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP140/2023-2024/17140,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP850/2023-2024/17449,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP850/2023-2024/17450,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP850/2024-2025/17451,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP844/2023-2024/17502,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP052/2024-2025/18580,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP052/2023-2024/18581,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP052/2023-2024/18582,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP052/2023-2024/18586,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP052/2023-2024/18588,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP190/2023-2024/18878,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP190/2023-2024/18879,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP190/2023-2024/18880,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP081/2023-2024/18887,2,LS_sanctioned|RS_recommended
WS/MP106/2023-2024/19233,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP106/2024-2025/19237,2,LS_sanctioned|RS_recommended
WS/MP106/2023-2024/19263,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP106/2023-2024/19267,2,LS_sanctioned|RS_recommended
WS/MP106/2023-2024/19289,2,LS_sanctioned|RS_recommended
WS/MP106/2023-2024/19291,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP106/2023-2024/19294,2,LS_sanctioned|RS_recommended
WS/MP106/2023-2024/19295,2,LS_sanctioned|RS_recommended
WS/MP001/2023-2024/19312,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP001/2023-2024/19313,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP052/2023-2024/19503,1,LS_sanctioned
WS/MP052/2023-2024/19504,1,LS_sanctioned
WS/MP052/2023-2024/19505,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP052/2024-2025/19523,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP052/2023-2024/19530,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP844/2023-2024/19897,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP183/2023-2024/19950,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP183/2023-2024/19974,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP106/2023-2024/20262,2,LS_sanctioned|RS_recommended
WS/MP106/2023-2024/20264,2,LS_sanctioned|RS_recommended
WS/MP106/2023-2024/20273,2,LS_sanctioned|RS_recommended
WS/MP106/2023-2024/20275,2,LS_sanctioned|RS_recommended
WS/MP106/2023-2024/20277,2,LS_sanctioned|RS_recommended
WS/MP106/2023-2024/20278,2,LS_sanctioned|RS_recommended
WS/MP052/2023-2024/20465,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP052/2023-2024/20488,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP106/2023-2024/21178,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP106/2023-2024/21180,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP106/2023-2024/21183,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP106/2023-2024/21199,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP106/2023-2024/21201,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP106/2023-2024/21206,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP106/2023-2024/21208,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP106/2023-2024/21212,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP106/2023-2024/21226,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP106/2023-2024/21242,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP106/2024-2025/21251,2,LS_sanctioned|RS_recommended
WS/MP106/2024-2025/21252,2,LS_sanctioned|RS_recommended
WS/MP106/2023-2024/21254,2,LS_sanctioned|RS_recommended
WS/MP202/2023-2024/21594,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP202/2023-2024/21595,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP202/2023-2024/21596,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP202/2023-2024/21597,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP202/2023-2024/21598,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP202/2023-2024/21599,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP202/2023-2024/21600,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP202/2023-2024/21601,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP081/2023-2024/21915,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP140/2023-2024/21975,2,LS_sanctioned|RS_recommended
WS/MP235/2023-2024/22269,2,LS_sanctioned|RS_completed
WS/MP203/2023-2024/22335,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP203/2023-2024/22336,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP203/2023-2024/22337,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP106/2023-2024/22620,2,LS_sanctioned|RS_recommended
WS/MP106/2024-2025/22630,2,LS_sanctioned|RS_recommended
WS/MP106/2024-2025/22633,2,LS_sanctioned|RS_recommended
WS/MP201/2023-2024/22913,2,LS_sanctioned|RS_recommended
WS/MP195/2023-2024/23158,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23159,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23160,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23161,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23162,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23163,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23164,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23165,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23166,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23167,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23170,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23171,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23172,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23173,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23174,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23175,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23176,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23177,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23178,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23179,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23182,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23183,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23184,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23185,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23186,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23187,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23188,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23189,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23190,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23191,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23192,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23193,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23194,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23195,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23196,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23197,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23198,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23199,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23200,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23201,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23215,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23216,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23217,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23218,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23219,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23220,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23221,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23222,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23223,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23224,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23225,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23226,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23227,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23228,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23229,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23230,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23231,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23232,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23233,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23234,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23235,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23236,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23237,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23238,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23239,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23240,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23241,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23242,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23243,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23244,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP138/2025-2026/23245,2,LS_sanctioned|RS_recommended
WS/MP138/2025-2026/23246,2,LS_sanctioned|RS_recommended
WS/MP138/2025-2026/23247,2,LS_sanctioned|RS_recommended
WS/MP138/2025-2026/23248,2,LS_sanctioned|RS_recommended
WS/MP138/2025-2026/23249,2,LS_sanctioned|RS_recommended
WS/MP138/2023-2024/23251,2,LS_sanctioned|RS_recommended
WS/MP138/2023-2024/23252,2,LS_sanctioned|RS_recommended
WS/MP138/2023-2024/23253,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP138/2023-2024/23254,2,LS_sanctioned|RS_recommended
WS/MP138/2023-2024/23255,2,LS_sanctioned|RS_recommended
WS/MP138/2023-2024/23256,2,LS_sanctioned|RS_recommended
WS/MP195/2023-2024/23270,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23271,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23272,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23273,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23274,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23275,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23276,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23277,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23278,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23279,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23280,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23281,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23282,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23283,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23284,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23285,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23286,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23287,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23288,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23289,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23325,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23326,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23327,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23328,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23329,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23330,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23331,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23332,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23333,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23334,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23335,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23336,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23337,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23338,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23339,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23340,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23341,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23342,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23343,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23344,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23351,3,LS_sanctioned|RS_completed|RS_recommended
WS/MP195/2023-2024/23352,3,LS_sanctioned|RS_completed|RS_recommended
